source,target
Customers/15755,Customers/13717
Customers/15755,Customers/14210
Customers/15755,Customers/16150
Customers/15755,Customers/15993
Customers/15755,Customers/15861
Customers/15755,Customers/16145
Customers/15755,Customers/14562
Customers/15755,Customers/13309
Customers/15755,Customers/14696
Customers/15755,Customers/15719
Customers/15755,Customers/17613
Customers/15755,Customers/17611
Customers/15755,Customers/15144
Customers/15755,Customers/13110
Customers/15755,Customers/16818
Customers/15755,Customers/17365
Customers/15755,Customers/14719
Customers/15755,Customers/13880
Customers/15755,Customers/13198
Customers/15755,Customers/16434
Customers/15755,Customers/16395
Customers/15755,Customers/13534
Customers/15755,Customers/16875
Customers/15755,Customers/15511
Customers/15755,Customers/18241
Customers/15755,Customers/13317
Customers/15755,Customers/15601
Customers/15755,Customers/17231
Customers/15755,Customers/13709
Customers/15755,Customers/13969
Customers/15755,Customers/14227
Customers/15755,Customers/17063
Customers/15755,Customers/18118
Customers/15755,Customers/13704
Customers/15755,Customers/16904
Customers/15755,Customers/14194
Customers/15755,Customers/12963
Customers/15755,Customers/15498
Customers/15755,Customers/13871
Customers/15755,Customers/14901
Customers/15755,Customers/17160
Customers/15755,Customers/14524
Customers/15755,Customers/13610
Customers/15755,Customers/15867
Customers/15755,Customers/13588
Customers/15755,Customers/18226
Customers/15755,Customers/15910
Customers/15755,Customers/15038
Customers/15755,Customers/14178
Customers/15755,Customers/15039
Customers/15755,Customers/14243
Customers/15755,Customers/17516
Customers/15755,Customers/17652
Customers/15755,Customers/12856
Customers/15755,Customers/14713
Customers/15755,Customers/17644
Customers/15755,Customers/15152
Customers/15755,Customers/14132
Customers/15755,Customers/16057
Customers/15755,Customers/13890
Customers/15755,Customers/14502
Customers/15755,Customers/13994
Customers/15755,Customers/15290
Customers/15755,Customers/18116
Customers/15755,Customers/13018
Customers/15755,Customers/13804
Customers/15755,Customers/14388
Customers/15755,Customers/17027
Customers/15755,Customers/16076
Customers/15755,Customers/17164
Customers/15755,Customers/17069
Customers/15755,Customers/14534
Customers/15755,Customers/16241
Customers/15755,Customers/16550
Customers/15755,Customers/17346
Customers/15755,Customers/13527
Customers/15755,Customers/14748
Customers/15755,Customers/18172
Customers/15755,Customers/16770
Customers/15755,Customers/17218
Customers/15755,Customers/14112
Customers/15755,Customers/17220
Customers/15755,Customers/15555
Customers/15755,Customers/17068
Customers/15755,Customers/13862
Customers/15755,Customers/15078
Customers/15755,Customers/15159
Customers/15755,Customers/16316
Customers/15755,Customers/17287
Customers/15755,Customers/17372
Customers/15755,Customers/16945
Customers/15755,Customers/16033
Customers/15755,Customers/14215
Customers/15755,Customers/13013
Customers/15755,Customers/16744
Customers/15755,Customers/16719
Customers/15755,Customers/13668
Customers/15755,Customers/15581
Customers/15755,Customers/16161
Customers/15755,Customers/16407
Customers/15755,Customers/13092
Customers/15755,Customers/15021
Customers/15755,Customers/13117
Customers/15755,Customers/15134
Customers/15755,Customers/14711
Customers/15755,Customers/16923
Customers/15755,Customers/14723
Customers/15755,Customers/17348
Customers/15755,Customers/15508
Customers/15755,Customers/16843
Customers/15755,Customers/13742
Customers/15755,Customers/17609
Customers/15755,Customers/16817
Customers/15755,Customers/17811
Customers/15755,Customers/16918
Customers/15755,Customers/17228
Customers/15755,Customers/16794
Customers/15755,Customers/14698
Customers/15755,Customers/17364
Customers/15755,Customers/16790
Customers/15755,Customers/17757
Customers/15755,Customers/14341
Customers/15755,Customers/13728
Customers/15755,Customers/16809
Customers/15755,Customers/17758
Customers/15755,Customers/15443
Customers/15755,Customers/17799
Customers/15755,Customers/12877
Customers/15755,Customers/12868
Customers/15755,Customers/16115
Customers/15755,Customers/13549
Customers/15755,Customers/15311
Customers/15755,Customers/16912
Customers/15755,Customers/13983
Customers/15755,Customers/16455
Customers/15755,Customers/18075
Customers/15755,Customers/15529
Customers/15755,Customers/16059
Customers/15755,Customers/14092
Customers/15755,Customers/16892
Customers/15755,Customers/17612
Customers/15755,Customers/16726
Customers/15755,Customers/15622
Customers/15755,Customers/15687
Customers/15755,Customers/13418
Customers/15755,Customers/16348
Customers/15755,Customers/13126
Customers/15755,Customers/16085
Customers/15755,Customers/18223
Customers/15755,Customers/17091
Customers/15755,Customers/15811
Customers/15755,Customers/16931
Customers/15755,Customers/17659
Customers/15755,Customers/13089
Customers/15755,Customers/15059
Customers/15755,Customers/16638
Customers/15755,Customers/16771
Customers/15755,Customers/13047
Customers/15755,Customers/14573
Customers/15755,Customers/16670
Customers/15755,Customers/17109
Customers/15755,Customers/17162
Customers/15755,Customers/17323
Customers/15755,Customers/15356
Customers/15755,Customers/15752
Customers/15755,Customers/13004
Customers/15755,Customers/16791
Customers/15755,Customers/15249
Customers/15755,Customers/15750
Customers/15755,Customers/15737
Customers/15755,Customers/13700
Customers/15755,Customers/16360
Customers/15755,Customers/16782
Customers/15755,Customers/15358
Customers/15755,Customers/17191
Customers/15755,Customers/17238
Customers/15755,Customers/15594
Customers/15755,Customers/13137
Customers/15755,Customers/17690
Customers/15755,Customers/16474
Customers/15755,Customers/13971
Customers/15755,Customers/15058
Customers/15755,Customers/12921
Customers/15755,Customers/16713
Customers/15755,Customers/13263
Customers/15755,Customers/16293
Customers/15755,Customers/14189
Customers/15755,Customers/14214
Customers/15755,Customers/14056
Customers/15755,Customers/12957
Customers/15755,Customers/16592
Customers/15755,Customers/16712
Customers/15755,Customers/17284
Customers/15755,Customers/13782
Customers/15755,Customers/15974
Customers/15755,Customers/17769
Customers/15755,Customers/14030
Customers/15755,Customers/17288
Customers/15755,Customers/13755
Customers/15755,Customers/13636
Customers/15755,Customers/15518
Customers/15755,Customers/17530
Customers/15755,Customers/17449
Customers/15755,Customers/17581
Customers/15755,Customers/14639
Customers/15755,Customers/17243
Customers/15755,Customers/16042
Customers/15755,Customers/16837
Customers/15755,Customers/17442
Customers/15755,Customers/14810
Customers/15755,Customers/17377
Customers/15755,Customers/17651
Customers/15755,Customers/15172
Customers/15755,Customers/14948
Customers/15755,Customers/14071
Customers/15755,Customers/16186
Customers/15755,Customers/17735
Customers/15755,Customers/17412
Customers/15755,Customers/15660
Customers/15755,Customers/12948
Customers/15755,Customers/16678
Customers/15755,Customers/15365
Customers/15755,Customers/14653
Customers/15755,Customers/17677
Customers/15755,Customers/14547
Customers/15755,Customers/17676
Customers/15755,Customers/14849
Customers/15755,Customers/12949
Customers/15755,Customers/15708
Customers/15755,Customers/13232
Customers/15755,Customers/13571
Customers/15755,Customers/13319
Customers/15755,Customers/16700
Customers/15755,Customers/17126
Customers/15755,Customers/14419
Customers/15755,Customers/16992
Customers/15755,Customers/14201
Customers/15755,Customers/13269
Customers/15755,Customers/15453
Customers/15755,Customers/16710
Customers/15755,Customers/17338
Customers/15755,Customers/14472
Customers/15755,Customers/15906
Customers/15755,Customers/13012
Customers/15755,Customers/17634
Customers/15235,Customers/18245
Customers/15235,Customers/13700
Customers/15235,Customers/16360
Customers/15235,Customers/12843
Customers/15235,Customers/16607
Customers/15235,Customers/16782
Customers/15235,Customers/15358
Customers/15235,Customers/14312
Customers/15235,Customers/15038
Customers/15235,Customers/16170
Customers/15235,Customers/17706
Customers/15235,Customers/14738
Customers/15235,Customers/17191
Customers/15235,Customers/13468
Customers/15235,Customers/13742
Customers/15235,Customers/17576
Customers/15235,Customers/14178
Customers/15235,Customers/15039
Customers/15235,Customers/17238
Customers/15235,Customers/14243
Customers/15235,Customers/15594
Customers/15235,Customers/16549
Customers/15235,Customers/12839
Customers/15235,Customers/13924
Customers/15235,Customers/15737
Customers/15235,Customers/13137
Customers/15235,Customers/15596
Customers/15235,Customers/17811
Customers/15235,Customers/16910
Customers/15235,Customers/18122
Customers/15235,Customers/16918
Customers/15235,Customers/17690
Customers/15235,Customers/16794
Customers/15235,Customers/14698
Customers/15235,Customers/17652
Customers/15235,Customers/16474
Customers/15235,Customers/13971
Customers/15235,Customers/16942
Customers/15235,Customers/12856
Customers/15235,Customers/13860
Customers/15235,Customers/12921
Customers/15235,Customers/17071
Customers/15235,Customers/14713
Customers/15235,Customers/17757
Customers/15235,Customers/13263
Customers/15235,Customers/15058
Customers/15235,Customers/17629
Customers/15235,Customers/16713
Customers/15235,Customers/17644
Customers/15235,Customers/14341
Customers/15235,Customers/14487
Customers/15235,Customers/14056
Customers/15235,Customers/13728
Customers/15235,Customers/14189
Customers/15235,Customers/12957
Customers/15235,Customers/15152
Customers/15235,Customers/17758
Customers/15235,Customers/15443
Customers/15235,Customers/16592
Customers/15235,Customers/17799
Customers/15235,Customers/18283
Customers/15235,Customers/15253
Customers/15235,Customers/16712
Customers/15235,Customers/16057
Customers/15235,Customers/17284
Customers/15235,Customers/13782
Customers/15235,Customers/15974
Customers/15235,Customers/13890
Customers/15235,Customers/13208
Customers/15235,Customers/13725
Customers/15235,Customers/17211
Customers/15235,Customers/13755
Customers/15235,Customers/13636
Customers/15235,Customers/14217
Customers/15235,Customers/17530
Customers/15235,Customers/12868
Customers/15235,Customers/15033
Customers/15235,Customers/17236
Customers/15235,Customers/14502
Customers/15235,Customers/13994
Customers/15235,Customers/16115
Customers/15235,Customers/17790
Customers/15235,Customers/13549
Customers/15235,Customers/16409
Customers/15235,Customers/17449
Customers/15235,Customers/14447
Customers/15235,Customers/17581
Customers/15235,Customers/16764
Customers/15235,Customers/14135
Customers/15235,Customers/18116
Customers/15235,Customers/13267
Customers/15235,Customers/16173
Customers/15235,Customers/15311
Customers/15235,Customers/15203
Customers/15235,Customers/13018
Customers/15235,Customers/13983
Customers/15235,Customers/17682
Customers/15235,Customers/14800
Customers/15235,Customers/13769
Customers/15235,Customers/13695
Customers/15235,Customers/13804
Customers/15235,Customers/16326
Customers/15235,Customers/14769
Customers/15235,Customers/18075
Customers/15235,Customers/13491
Customers/15235,Customers/17027
Customers/15235,Customers/15529
Customers/15235,Customers/16059
Customers/15235,Customers/15547
Customers/15235,Customers/18041
Customers/15235,Customers/17730
Customers/15235,Customers/17164
Customers/15235,Customers/16042
Customers/15235,Customers/17813
Customers/15235,Customers/16837
Customers/15235,Customers/17069
Customers/15235,Customers/17442
Customers/15235,Customers/14534
Customers/15235,Customers/16813
Customers/15235,Customers/17463
Customers/15235,Customers/16241
Customers/15235,Customers/12947
Customers/15235,Customers/16775
Customers/15235,Customers/16550
Customers/15235,Customers/16892
Customers/15235,Customers/14092
Customers/15235,Customers/13871
Customers/15235,Customers/14810
Customers/15235,Customers/17651
Customers/15235,Customers/17346
Customers/15235,Customers/15993
Customers/15235,Customers/15861
Customers/15235,Customers/16145
Customers/15235,Customers/13069
Customers/15235,Customers/14562
Customers/15235,Customers/17612
Customers/15235,Customers/13527
Customers/15235,Customers/16726
Customers/15235,Customers/14071
Customers/15235,Customers/13268
Customers/15235,Customers/16168
Customers/15235,Customers/14748
Customers/15235,Customers/16770
Customers/15235,Customers/16531
Customers/15235,Customers/14696
Customers/15235,Customers/17218
Customers/15235,Customers/15687
Customers/15235,Customers/14112
Customers/15235,Customers/17220
Customers/15235,Customers/16919
Customers/15235,Customers/15719
Customers/15235,Customers/16725
Customers/15235,Customers/13418
Customers/15235,Customers/17735
Customers/15235,Customers/16348
Customers/15235,Customers/15555
Customers/15235,Customers/17613
Customers/15235,Customers/13991
Customers/15235,Customers/16332
Customers/15235,Customers/13148
Customers/15235,Customers/17611
Customers/15235,Customers/13715
Customers/15235,Customers/16678
Customers/15235,Customers/15078
Customers/15235,Customers/14099
Customers/15235,Customers/15144
Customers/15235,Customers/13110
Customers/15235,Customers/14653
Customers/15235,Customers/16818
Customers/15235,Customers/15811
Customers/15235,Customers/13599
Customers/15235,Customers/16931
Customers/15235,Customers/17365
Customers/15235,Customers/14719
Customers/15235,Customers/17372
Customers/15235,Customers/17516
Customers/15235,Customers/13880
Customers/15235,Customers/15916
Customers/15235,Customers/17114
Customers/15235,Customers/15750
Customers/15235,Customers/16033
Customers/15235,Customers/14215
Customers/15235,Customers/13089
Customers/15235,Customers/15059
Customers/15235,Customers/13013
Customers/15235,Customers/16899
Customers/15235,Customers/16744
Customers/15235,Customers/16771
Customers/15235,Customers/14547
Customers/15235,Customers/16875
Customers/15235,Customers/17676
Customers/15235,Customers/14573
Customers/15235,Customers/16670
Customers/15235,Customers/13668
Customers/15235,Customers/14849
Customers/15235,Customers/15708
Customers/15235,Customers/12826
Customers/15235,Customers/15379
Customers/15235,Customers/13232
Customers/15235,Customers/16743
Customers/15235,Customers/13999
Customers/15235,Customers/15601
Customers/15235,Customers/17109
Customers/15235,Customers/13571
Customers/15235,Customers/14221
Customers/15235,Customers/15581
Customers/15235,Customers/13319
Customers/15235,Customers/16161
Customers/15235,Customers/14419
Customers/15235,Customers/16992
Customers/15235,Customers/17231
Customers/15235,Customers/17162
Customers/15235,Customers/15021
Customers/15235,Customers/13610
Customers/15235,Customers/13117
Customers/15235,Customers/13102
Customers/15235,Customers/14227
Customers/15235,Customers/13269
Customers/15235,Customers/15453
Customers/15235,Customers/17214
Customers/15235,Customers/16710
Customers/15235,Customers/16790
Customers/15235,Customers/18118
Customers/15235,Customers/13704
Customers/15235,Customers/15356
Customers/15235,Customers/15752
Customers/15235,Customers/16904
Customers/15235,Customers/15134
Customers/15235,Customers/14711
Customers/15235,Customers/17338
Customers/15235,Customers/16791
Customers/15235,Customers/14194
Customers/15235,Customers/14472
Customers/15235,Customers/14723
Customers/15235,Customers/16923
Customers/15235,Customers/15249
Customers/15235,Customers/13012
Customers/15235,Customers/17348
Customers/15235,Customers/14524
Customers/15235,Customers/17634
Customers/15235,Customers/15867
Customers/15038,Customers/13700
Customers/15038,Customers/12843
Customers/15038,Customers/15508
Customers/15038,Customers/16782
Customers/15038,Customers/16360
Customers/15038,Customers/14312
Customers/15038,Customers/15358
Customers/15038,Customers/15910
Customers/15038,Customers/17706
Customers/15038,Customers/14738
Customers/15038,Customers/17191
Customers/15038,Customers/13468
Customers/15038,Customers/13742
Customers/15038,Customers/17576
Customers/15038,Customers/15039
Customers/15038,Customers/14243
Customers/15038,Customers/17238
Customers/15038,Customers/15594
Customers/15038,Customers/14976
Customers/15038,Customers/17609
Customers/15038,Customers/17516
Customers/15038,Customers/16942
Customers/15038,Customers/16549
Customers/15038,Customers/12839
Customers/15038,Customers/13137
Customers/15038,Customers/15596
Customers/15038,Customers/17811
Customers/15038,Customers/16910
Customers/15038,Customers/18122
Customers/15038,Customers/16918
Customers/15038,Customers/17228
Customers/15038,Customers/17690
Customers/15038,Customers/16794
Customers/15038,Customers/14698
Customers/15038,Customers/17652
Customers/15038,Customers/16474
Customers/15038,Customers/13971
Customers/15038,Customers/17364
Customers/15038,Customers/12856
Customers/15038,Customers/13860
Customers/15038,Customers/17071
Customers/15038,Customers/14713
Customers/15038,Customers/17757
Customers/15038,Customers/17912
Customers/15038,Customers/16713
Customers/15038,Customers/13263
Customers/15038,Customers/17644
Customers/15038,Customers/16293
Customers/15038,Customers/14189
Customers/15038,Customers/14487
Customers/15038,Customers/14056
Customers/15038,Customers/12971
Customers/15038,Customers/12957
Customers/15038,Customers/15996
Customers/15038,Customers/15152
Customers/15038,Customers/17758
Customers/15038,Customers/13728
Customers/15038,Customers/15443
Customers/15038,Customers/17799
Customers/15038,Customers/18283
Customers/15038,Customers/16712
Customers/15038,Customers/16057
Customers/15038,Customers/17284
Customers/15038,Customers/13782
Customers/15038,Customers/15974
Customers/15038,Customers/13890
Customers/15038,Customers/17769
Customers/15038,Customers/13208
Customers/15038,Customers/14030
Customers/15038,Customers/17211
Customers/15038,Customers/13636
Customers/15038,Customers/12877
Customers/15038,Customers/14217
Customers/15038,Customers/17530
Customers/15038,Customers/15033
Customers/15038,Customers/17236
Customers/15038,Customers/14502
Customers/15038,Customers/13994
Customers/15038,Customers/16115
Customers/15038,Customers/17790
Customers/15038,Customers/13549
Customers/15038,Customers/16764
Customers/15038,Customers/16409
Customers/15038,Customers/17449
Customers/15038,Customers/14639
Customers/15038,Customers/18116
Customers/15038,Customers/13267
Customers/15038,Customers/13018
Customers/15038,Customers/15311
Customers/15038,Customers/16173
Customers/15038,Customers/13911
Customers/15038,Customers/13804
Customers/15038,Customers/13769
Customers/15038,Customers/16326
Customers/15038,Customers/13695
Customers/15038,Customers/18075
Customers/15038,Customers/14769
Customers/15038,Customers/13491
Customers/15038,Customers/17725
Customers/15038,Customers/17730
Customers/15038,Customers/16059
Customers/15038,Customers/15547
Customers/15038,Customers/18041
Customers/15038,Customers/17164
Customers/15038,Customers/17243
Customers/15038,Customers/17813
Customers/15038,Customers/16837
Customers/15038,Customers/17069
Customers/15038,Customers/16813
Customers/15038,Customers/14534
Customers/15038,Customers/17463
Customers/15038,Customers/16241
Customers/15038,Customers/17442
Customers/15038,Customers/18069
Customers/15038,Customers/16775
Customers/15038,Customers/14092
Customers/15038,Customers/16892
Customers/15038,Customers/13717
Customers/15038,Customers/14810
Customers/15038,Customers/17377
Customers/15038,Customers/17651
Customers/15038,Customers/15993
Customers/15038,Customers/15861
Customers/15038,Customers/13069
Customers/15038,Customers/14562
Customers/15038,Customers/13527
Customers/15038,Customers/16726
Customers/15038,Customers/14071
Customers/15038,Customers/13268
Customers/15038,Customers/16168
Customers/15038,Customers/14748
Customers/15038,Customers/16770
Customers/15038,Customers/17218
Customers/15038,Customers/15687
Customers/15038,Customers/14112
Customers/15038,Customers/17220
Customers/15038,Customers/16919
Customers/15038,Customers/15719
Customers/15038,Customers/17735
Customers/15038,Customers/16725
Customers/15038,Customers/15555
Customers/15038,Customers/16085
Customers/15038,Customers/17613
Customers/15038,Customers/13991
Customers/15038,Customers/17068
Customers/15038,Customers/16332
Customers/15038,Customers/17348
Customers/15038,Customers/17850
Customers/15038,Customers/18223
Customers/15038,Customers/15078
Customers/15038,Customers/14099
Customers/15038,Customers/17091
Customers/15038,Customers/17865
Customers/15038,Customers/13110
Customers/15038,Customers/16818
Customers/15038,Customers/15811
Customers/15038,Customers/16931
Customers/15038,Customers/14719
Customers/15038,Customers/17372
Customers/15038,Customers/15916
Customers/15038,Customers/16945
Customers/15038,Customers/17114
Customers/15038,Customers/15750
Customers/15038,Customers/16033
Customers/15038,Customers/13089
Customers/15038,Customers/15059
Customers/15038,Customers/16434
Customers/15038,Customers/16899
Customers/15038,Customers/16744
Customers/15038,Customers/16771
Customers/15038,Customers/16719
Customers/15038,Customers/14547
Customers/15038,Customers/16875
Customers/15038,Customers/13047
Customers/15038,Customers/15511
Customers/15038,Customers/14573
Customers/15038,Customers/16670
Customers/15038,Customers/13668
Customers/15038,Customers/15708
Customers/15038,Customers/12949
Customers/15038,Customers/16915
Customers/15038,Customers/15379
Customers/15038,Customers/13232
Customers/15038,Customers/16743
Customers/15038,Customers/13317
Customers/15038,Customers/18241
Customers/15038,Customers/15601
Customers/15038,Customers/17109
Customers/15038,Customers/13571
Customers/15038,Customers/14221
Customers/15038,Customers/15581
Customers/15038,Customers/16161
Customers/15038,Customers/16407
Customers/15038,Customers/17126
Customers/15038,Customers/14419
Customers/15038,Customers/16992
Customers/15038,Customers/17231
Customers/15038,Customers/17162
Customers/15038,Customers/13709
Customers/15038,Customers/15021
Customers/15038,Customers/13610
Customers/15038,Customers/13269
Customers/15038,Customers/15453
Customers/15038,Customers/17214
Customers/15038,Customers/16710
Customers/15038,Customers/17063
Customers/15038,Customers/18118
Customers/15038,Customers/17213
Customers/15038,Customers/13704
Customers/15038,Customers/15356
Customers/15038,Customers/15752
Customers/15038,Customers/13004
Customers/15038,Customers/16904
Customers/15038,Customers/17338
Customers/15038,Customers/14472
Customers/15038,Customers/16791
Customers/15038,Customers/14194
Customers/15038,Customers/14711
Customers/15038,Customers/14723
Customers/15038,Customers/16923
Customers/15038,Customers/15906
Customers/15038,Customers/13012
Customers/15038,Customers/15249
Customers/15038,Customers/13871
Customers/15038,Customers/14901
Customers/15038,Customers/17634
Customers/15038,Customers/15867
Customers/13599,Customers/16360
Customers/13599,Customers/15358
Customers/13599,Customers/16170
Customers/13599,Customers/13742
Customers/13599,Customers/14178
Customers/13599,Customers/17576
Customers/13599,Customers/15039
Customers/13599,Customers/17238
Customers/13599,Customers/15827
Customers/13599,Customers/16549
Customers/13599,Customers/13137
Customers/13599,Customers/17811
Customers/13599,Customers/16910
Customers/13599,Customers/18122
Customers/13599,Customers/17690
Customers/13599,Customers/14698
Customers/13599,Customers/17652
Customers/13599,Customers/16474
Customers/13599,Customers/13971
Customers/13599,Customers/12856
Customers/13599,Customers/16790
Customers/13599,Customers/12921
Customers/13599,Customers/17757
Customers/13599,Customers/16713
Customers/13599,Customers/16293
Customers/13599,Customers/14189
Customers/13599,Customers/14056
Customers/13599,Customers/15152
Customers/13599,Customers/17758
Customers/13599,Customers/15443
Customers/13599,Customers/15253
Customers/13599,Customers/18283
Customers/13599,Customers/16712
Customers/13599,Customers/16057
Customers/13599,Customers/13782
Customers/13599,Customers/17211
Customers/13599,Customers/12877
Customers/13599,Customers/17530
Customers/13599,Customers/15033
Customers/13599,Customers/17236
Customers/13599,Customers/14502
Customers/13599,Customers/13994
Customers/13599,Customers/16115
Customers/13599,Customers/17449
Customers/13599,Customers/14135
Customers/13599,Customers/18116
Customers/13599,Customers/13267
Customers/13599,Customers/16173
Customers/13599,Customers/13018
Customers/13599,Customers/15203
Customers/13599,Customers/14800
Customers/13599,Customers/15529
Customers/13599,Customers/15547
Customers/13599,Customers/18041
Customers/13599,Customers/16042
Customers/13599,Customers/17813
Customers/13599,Customers/14534
Customers/13599,Customers/16241
Customers/13599,Customers/12947
Customers/13599,Customers/18069
Customers/13599,Customers/16550
Customers/13599,Customers/14092
Customers/13599,Customers/14810
Customers/13599,Customers/16150
Customers/13599,Customers/17651
Customers/13599,Customers/15993
Customers/13599,Customers/16145
Customers/13599,Customers/13527
Customers/13599,Customers/16726
Customers/13599,Customers/15172
Customers/13599,Customers/14071
Customers/13599,Customers/14748
Customers/13599,Customers/16770
Customers/13599,Customers/16531
Customers/13599,Customers/15622
Customers/13599,Customers/17218
Customers/13599,Customers/14112
Customers/13599,Customers/17220
Customers/13599,Customers/15719
Customers/13599,Customers/17735
Customers/13599,Customers/13418
Customers/13599,Customers/15555
Customers/13599,Customers/16085
Customers/13599,Customers/17613
Customers/13599,Customers/12948
Customers/13599,Customers/17068
Customers/13599,Customers/13148
Customers/13599,Customers/16332
Customers/13599,Customers/17611
Customers/13599,Customers/16678
Customers/13599,Customers/16477
Customers/13599,Customers/15144
Customers/13599,Customers/13110
Customers/13599,Customers/14653
Customers/13599,Customers/16818
Customers/13599,Customers/16931
Customers/13599,Customers/17365
Customers/13599,Customers/14719
Customers/13599,Customers/17372
Customers/13599,Customers/13767
Customers/13599,Customers/17659
Customers/13599,Customers/16033
Customers/13599,Customers/13198
Customers/13599,Customers/14735
Customers/13599,Customers/15059
Customers/13599,Customers/16638
Customers/13599,Customers/16899
Customers/13599,Customers/16744
Customers/13599,Customers/14547
Customers/13599,Customers/16719
Customers/13599,Customers/16875
Customers/13599,Customers/15867
Customers/13599,Customers/15708
Customers/13599,Customers/12826
Customers/13599,Customers/13232
Customers/13599,Customers/13999
Customers/13599,Customers/15601
Customers/13599,Customers/17109
Customers/13599,Customers/13571
Customers/13599,Customers/16161
Customers/13599,Customers/16700
Customers/13599,Customers/14419
Customers/13599,Customers/17231
Customers/13599,Customers/15021
Customers/13599,Customers/13102
Customers/13599,Customers/16710
Customers/13599,Customers/18118
Customers/13599,Customers/17213
Customers/13599,Customers/13704
Customers/13599,Customers/15356
Customers/13599,Customers/17705
Customers/13599,Customers/15752
Customers/13599,Customers/16904
Customers/13599,Customers/14711
Customers/13599,Customers/16791
Customers/13599,Customers/14723
Customers/13599,Customers/17800
Customers/13599,Customers/16923
Customers/13599,Customers/15249
Customers/13599,Customers/17348
Customers/13599,Customers/14901
Customers/13599,Customers/17634
Customers/13599,Customers/13610
Customers/14901,Customers/18245
Customers/14901,Customers/16360
Customers/14901,Customers/18226
Customers/14901,Customers/15910
Customers/14901,Customers/17706
Customers/14901,Customers/17191
Customers/14901,Customers/13468
Customers/14901,Customers/14178
Customers/14901,Customers/17576
Customers/14901,Customers/15039
Customers/14901,Customers/17238
Customers/14901,Customers/15827
Customers/14901,Customers/17609
Customers/14901,Customers/16549
Customers/14901,Customers/12839
Customers/14901,Customers/16942
Customers/14901,Customers/17516
Customers/14901,Customers/13137
Customers/14901,Customers/17811
Customers/14901,Customers/16910
Customers/14901,Customers/18122
Customers/14901,Customers/16918
Customers/14901,Customers/16458
Customers/14901,Customers/17652
Customers/14901,Customers/16474
Customers/14901,Customers/13971
Customers/14901,Customers/15058
Customers/14901,Customers/16790
Customers/14901,Customers/17757
Customers/14901,Customers/16713
Customers/14901,Customers/13263
Customers/14901,Customers/14214
Customers/14901,Customers/14341
Customers/14901,Customers/14487
Customers/14901,Customers/15152
Customers/14901,Customers/17758
Customers/14901,Customers/15443
Customers/14901,Customers/15253
Customers/14901,Customers/18283
Customers/14901,Customers/16712
Customers/14901,Customers/16057
Customers/14901,Customers/16928
Customers/14901,Customers/17284
Customers/14901,Customers/16393
Customers/14901,Customers/13782
Customers/14901,Customers/17211
Customers/14901,Customers/13755
Customers/14901,Customers/12877
Customers/14901,Customers/15518
Customers/14901,Customers/17530
Customers/14901,Customers/17236
Customers/14901,Customers/14502
Customers/14901,Customers/16115
Customers/14901,Customers/16764
Customers/14901,Customers/17449
Customers/14901,Customers/17581
Customers/14901,Customers/18116
Customers/14901,Customers/13018
Customers/14901,Customers/15203
Customers/14901,Customers/16455
Customers/14901,Customers/13983
Customers/14901,Customers/13804
Customers/14901,Customers/14769
Customers/14901,Customers/13491
Customers/14901,Customers/14388
Customers/14901,Customers/14524
Customers/14901,Customers/16059
Customers/14901,Customers/15547
Customers/14901,Customers/18041
Customers/14901,Customers/17164
Customers/14901,Customers/16042
Customers/14901,Customers/17813
Customers/14901,Customers/17069
Customers/14901,Customers/16813
Customers/14901,Customers/14534
Customers/14901,Customers/16241
Customers/14901,Customers/17463
Customers/14901,Customers/12947
Customers/14901,Customers/18069
Customers/14901,Customers/16550
Customers/14901,Customers/14810
Customers/14901,Customers/16150
Customers/14901,Customers/17651
Customers/14901,Customers/17346
Customers/14901,Customers/15993
Customers/14901,Customers/15861
Customers/14901,Customers/16145
Customers/14901,Customers/17612
Customers/14901,Customers/13527
Customers/14901,Customers/16726
Customers/14901,Customers/14071
Customers/14901,Customers/16168
Customers/14901,Customers/16186
Customers/14901,Customers/15687
Customers/14901,Customers/14112
Customers/14901,Customers/17220
Customers/14901,Customers/16919
Customers/14901,Customers/15719
Customers/14901,Customers/17735
Customers/14901,Customers/13418
Customers/14901,Customers/16348
Customers/14901,Customers/15660
Customers/14901,Customers/16085
Customers/14901,Customers/17613
Customers/14901,Customers/12948
Customers/14901,Customers/17068
Customers/14901,Customers/17611
Customers/14901,Customers/16678
Customers/14901,Customers/18223
Customers/14901,Customers/13862
Customers/14901,Customers/14099
Customers/14901,Customers/16477
Customers/14901,Customers/15144
Customers/14901,Customers/15078
Customers/14901,Customers/17091
Customers/14901,Customers/13110
Customers/14901,Customers/16818
Customers/14901,Customers/17677
Customers/14901,Customers/16931
Customers/14901,Customers/13880
Customers/14901,Customers/14719
Customers/14901,Customers/16945
Customers/14901,Customers/17659
Customers/14901,Customers/15750
Customers/14901,Customers/16033
Customers/14901,Customers/13089
Customers/14901,Customers/15059
Customers/14901,Customers/16434
Customers/14901,Customers/16638
Customers/14901,Customers/16744
Customers/14901,Customers/16395
Customers/14901,Customers/16771
Customers/14901,Customers/14547
Customers/14901,Customers/16875
Customers/14901,Customers/15867
Customers/14901,Customers/13668
Customers/14901,Customers/14849
Customers/14901,Customers/12826
Customers/14901,Customers/13232
Customers/14901,Customers/16743
Customers/14901,Customers/13317
Customers/14901,Customers/18241
Customers/14901,Customers/15601
