var_1,desc_1,var_2,desc_2,corr
22394,PAPERWEIGHT_KINGS_CHOICE_,22408,MONEY_BOX_CONFECTIONERY_DESIGN,0.9228984922406626
22409,MONEY_BOX_BISCUITS_DESIGN,84673B,BLUE_FLY_SWAT,0.8202754304525478
22420,LIPSTICK_PEN_BABY_PINK,22421,LIPSTICK_PEN_FUSCHIA,0.968038186844175
22420,LIPSTICK_PEN_BABY_PINK,22576,SWALLOW_WOODEN_CHRISTMAS_DECORATION,0.8372577813689475
22421,LIPSTICK_PEN_FUSCHIA,22576,SWALLOW_WOODEN_CHRISTMAS_DECORATION,0.8269471519205934
22475,SKULL_DESIGN_TV_DINNER_TRAY,22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,0.8365548318671621
22475,SKULL_DESIGN_TV_DINNER_TRAY,46000R,POLYESTER_FILLER_PAD_45x30cm,0.8169886325713877
22475,SKULL_DESIGN_TV_DINNER_TRAY,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.8994765798329365
22475,SKULL_DESIGN_TV_DINNER_TRAY,71406C,BLACK_ORANGE_SQUEEZER,0.8970493073399235
22475,SKULL_DESIGN_TV_DINNER_TRAY,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.840221765809446
22504,CABIN_BAG_VINTAGE_RETROSPOT,84352,SILVER_CHRISTMAS_TREE_BAUBLE_STAND_,0.8500779583679775
22514,CHILDS_GARDEN_SPADE_BLUE,22515,CHILDS_GARDEN_SPADE_PINK,0.8775797058508501
22514,CHILDS_GARDEN_SPADE_BLUE,22516,CHILDS_GARDEN_RAKE_BLUE,0.8013803699022767
22516,CHILDS_GARDEN_RAKE_BLUE,22517,CHILDS_GARDEN_RAKE_PINK,0.9223520616097194
22518,CHILDS_GARDEN_BRUSH_BLUE,22519,CHILDS_GARDEN_BRUSH_PINK,0.8540326384835533
22520,CHILDS_GARDEN_TROWEL_BLUE_,22521,CHILDS_GARDEN_TROWEL_PINK,0.9300350049575205
22521,CHILDS_GARDEN_TROWEL_PINK,22523,CHILDS_GARDEN_FORK_PINK,0.8328228367473658
22521,CHILDS_GARDEN_TROWEL_PINK,22524,CHILDRENS_GARDEN_GLOVES_BLUE,0.8027924141710773
22522,CHILDS_GARDEN_FORK_BLUE_,22523,CHILDS_GARDEN_FORK_PINK,0.9151357341114165
22524,CHILDRENS_GARDEN_GLOVES_BLUE,22525,CHILDRENS_GARDEN_GLOVES_PINK,0.8901505381656349
22538,MINI_JIGSAW_GO_TO_THE_FAIR,22541,MINI_JIGSAW_LEAP_FROG,0.9867751313027898
22569,FELTCRAFT_CUSHION_BUTTERFLY,22570,FELTCRAFT_CUSHION_RABBIT,0.8601899837505868
22573,STAR_WOODEN_CHRISTMAS_DECORATION,22574,HEART_WOODEN_CHRISTMAS_DECORATION,0.8936963576907218
22593,CHRISTMAS_GINGHAM_STAR,22594,CHRISTMAS_GINGHAM_TREE,0.8209747687035466
22629,SPACEBOY_LUNCH_BOX_,22630,DOLLY_GIRL_LUNCH_BOX,0.8836280102277866
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,0.9178080527741369
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22678,FRENCH_BLUE_METAL_DOOR_SIGN_3,0.8204312979140594
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,0.8927898887468219
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,0.8808383874428272
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,0.8792485730628357
22676,FRENCH_BLUE_METAL_DOOR_SIGN_1,22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,0.8423804017548401
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,0.9392762208184381
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,0.9450393653149128
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,0.885119738883894
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,0.8961686776724026
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,0.8841322001279495
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,0.8793577045111867
22677,FRENCH_BLUE_METAL_DOOR_SIGN_2,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.8492856514719926
22678,FRENCH_BLUE_METAL_DOOR_SIGN_3,22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,0.8087371035336588
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,0.9086211349759704
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,0.8628946208444186
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,0.8892101396253178
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,0.9314313936241895
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,0.9244694540155236
22679,FRENCH_BLUE_METAL_DOOR_SIGN_4,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.870089680012305
22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,0.9133907464074904
22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,0.9108092545401865
22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,0.8400782203763104
22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,0.8479311651489718
22680,FRENCH_BLUE_METAL_DOOR_SIGN_5,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.9094220096211709
22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,0.8711559212371619
22681,FRENCH_BLUE_METAL_DOOR_SIGN_6,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.8227048173986172
22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,0.910012364969891
22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,0.9269269583701828
22682,FRENCH_BLUE_METAL_DOOR_SIGN_7,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.9482843448847194
22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,0.9828278256020526
22683,FRENCH_BLUE_METAL_DOOR_SIGN_8,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.9114932343274577
22684,FRENCH_BLUE_METAL_DOOR_SIGN_9,22685,FRENCH_BLUE_METAL_DOOR_SIGN_0,0.914439839461415
22697,GREEN_REGENCY_TEACUP_AND_SAUCER,22698,PINK_REGENCY_TEACUP_AND_SAUCER,0.868962666561913
22697,GREEN_REGENCY_TEACUP_AND_SAUCER,22699,ROSES_REGENCY_TEACUP_AND_SAUCER_,0.8912041254468254
22698,PINK_REGENCY_TEACUP_AND_SAUCER,22699,ROSES_REGENCY_TEACUP_AND_SAUCER_,0.8134667250641444
22700,BLACK_AND_WHITE_DOG_BOWL,22702,BLACK_AND_WHITE_CAT_BOWL,0.860374281583619
22726,ALARM_CLOCK_BAKELIKE_GREEN,22727,ALARM_CLOCK_BAKELIKE_RED_,0.8039204244255057
22735,RIBBON_REEL_SOCKS_AND_MITTENS,22736,RIBBON_REEL_MAKING_SNOWMEN_,0.8994043394914267
22735,RIBBON_REEL_SOCKS_AND_MITTENS,22737,RIBBON_REEL_CHRISTMAS_PRESENT_,0.8103485993409897
22735,RIBBON_REEL_SOCKS_AND_MITTENS,22738,RIBBON_REEL_SNOWY_VILLAGE,0.8018712088794971
22735,RIBBON_REEL_SOCKS_AND_MITTENS,22739,RIBBON_REEL_CHRISTMAS_SOCK_BAUBLE,0.8098447027304247
22735,RIBBON_REEL_SOCKS_AND_MITTENS,23502,PLAYING_CARDS_VINTAGE_DOILY_,0.8454722720454406
22735,RIBBON_REEL_SOCKS_AND_MITTENS,85049G,CHOCOLATE_BOX_RIBBONS_,0.8102301599256978
22736,RIBBON_REEL_MAKING_SNOWMEN_,22738,RIBBON_REEL_SNOWY_VILLAGE,0.8010960926412377
22736,RIBBON_REEL_MAKING_SNOWMEN_,23502,PLAYING_CARDS_VINTAGE_DOILY_,0.8047990889948234
22737,RIBBON_REEL_CHRISTMAS_PRESENT_,22739,RIBBON_REEL_CHRISTMAS_SOCK_BAUBLE,0.8040815389940545
22745,POPPY'S_PLAYHOUSE_BEDROOM_,22746,POPPY'S_PLAYHOUSE_LIVINGROOM_,0.8072707881666645
22746,POPPY'S_PLAYHOUSE_LIVINGROOM_,22747,POPPY'S_PLAYHOUSE_BATHROOM,0.8024569859264252
22760,"TRAY,_BREAKFAST_IN_BED",47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.8284168372554157
22760,"TRAY,_BREAKFAST_IN_BED",71406C,BLACK_ORANGE_SQUEEZER,0.8261478399505663
22772,PINK_DRAWER_KNOB_ACRYLIC_EDWARDIAN,22775,PURPLE_DRAWERKNOB_ACRYLIC_EDWARDIAN,0.8553913672678308
22774,RED_DRAWER_KNOB_ACRYLIC_EDWARDIAN,22775,PURPLE_DRAWERKNOB_ACRYLIC_EDWARDIAN,0.9081397201031677
22779,WOODEN_OWLS_LIGHT_GARLAND_,22780,LIGHT_GARLAND_BUTTERFILES_PINK,0.8482215201403133
22788,BROCANTE_COAT_RACK,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.8188029095776994
22788,BROCANTE_COAT_RACK,71406C,BLACK_ORANGE_SQUEEZER,0.816596126426509
22844,VINTAGE_CREAM_DOG_FOOD_CONTAINER,22845,VINTAGE_CREAM_CAT_FOOD_CONTAINER,0.873346639830498
22852,DOG_BOWL_VINTAGE_CREAM,22853,CAT_BOWL_VINTAGE_CREAM,0.8045321085109245
22869,NUMBER_TILE_COTTAGE_GARDEN_1,22870,NUMBER_TILE_COTTAGE_GARDEN_2,0.980246199794862
22869,NUMBER_TILE_COTTAGE_GARDEN_1,22872,NUMBER_TILE_COTTAGE_GARDEN_4,0.9125842104051682
22869,NUMBER_TILE_COTTAGE_GARDEN_1,22876,NUMBER_TILE_COTTAGE_GARDEN_8,0.9337626034295012
22869,NUMBER_TILE_COTTAGE_GARDEN_1,22877,NUMBER_TILE_COTTAGE_GARDEN_9,0.9234266642802085
22869,NUMBER_TILE_COTTAGE_GARDEN_1,22878,NUMBER_TILE_COTTAGE_GARDEN_No,0.9688535792664016
22870,NUMBER_TILE_COTTAGE_GARDEN_2,22872,NUMBER_TILE_COTTAGE_GARDEN_4,0.9235186413696278
22870,NUMBER_TILE_COTTAGE_GARDEN_2,22876,NUMBER_TILE_COTTAGE_GARDEN_8,0.940042665727612
22870,NUMBER_TILE_COTTAGE_GARDEN_2,22877,NUMBER_TILE_COTTAGE_GARDEN_9,0.9153616993637647
22870,NUMBER_TILE_COTTAGE_GARDEN_2,22878,NUMBER_TILE_COTTAGE_GARDEN_No,0.9823565684098386
22872,NUMBER_TILE_COTTAGE_GARDEN_4,22876,NUMBER_TILE_COTTAGE_GARDEN_8,0.9775033901536571
22872,NUMBER_TILE_COTTAGE_GARDEN_4,22877,NUMBER_TILE_COTTAGE_GARDEN_9,0.944383483903755
22872,NUMBER_TILE_COTTAGE_GARDEN_4,22878,NUMBER_TILE_COTTAGE_GARDEN_No,0.9175023276052255
22873,NUMBER_TILE_COTTAGE_GARDEN_5,22875,NUMBER_TILE_COTTAGE_GARDEN_7,0.9430500001041914
22873,NUMBER_TILE_COTTAGE_GARDEN_5,23141,TRIPLE_WIRE_HOOK_PINK_HEART,0.8185251094661614
22875,NUMBER_TILE_COTTAGE_GARDEN_7,23141,TRIPLE_WIRE_HOOK_PINK_HEART,0.8033694090687731
22876,NUMBER_TILE_COTTAGE_GARDEN_8,22877,NUMBER_TILE_COTTAGE_GARDEN_9,0.9662722339042726
22876,NUMBER_TILE_COTTAGE_GARDEN_8,22878,NUMBER_TILE_COTTAGE_GARDEN_No,0.9387276098225182
22877,NUMBER_TILE_COTTAGE_GARDEN_9,22878,NUMBER_TILE_COTTAGE_GARDEN_No,0.9078548125804287
22882,NUMBER_TILE_VINTAGE_FONT_3,22884,NUMBER_TILE_VINTAGE_FONT_5,0.8803219635932737
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,22954,HEN_PARTY_CORDON_BARRIER_TAPE,0.8179257541132564
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,46000R,POLYESTER_FILLER_PAD_45x30cm,0.846421275583982
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,46000U,POLYESTER_FILLER_PAD_30CMx30CM,0.8140209985426055
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.9333770467527813
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,71406C,BLACK_ORANGE_SQUEEZER,0.9288424888048118
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,79160,HEART_SHAPE_WIRELESS_DOORBELL,0.8219956286483978
22893,MINI_CAKE_STAND_T-LIGHT_HOLDER,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.878893827128335
22916,HERB_MARKER_THYME,22917,HERB_MARKER_ROSEMARY,0.9487455916893076
22916,HERB_MARKER_THYME,22918,HERB_MARKER_PARSLEY,0.921582834583681
22916,HERB_MARKER_THYME,22919,HERB_MARKER_MINT,0.8163001122055583
22916,HERB_MARKER_THYME,22920,HERB_MARKER_BASIL,0.9096577850730819
22916,HERB_MARKER_THYME,22921,HERB_MARKER_CHIVES_,0.8633104905432113
22917,HERB_MARKER_ROSEMARY,22918,HERB_MARKER_PARSLEY,0.9783630823894864
22917,HERB_MARKER_ROSEMARY,22919,HERB_MARKER_MINT,0.8851562193806259
22917,HERB_MARKER_ROSEMARY,22920,HERB_MARKER_BASIL,0.9715810326094313
22917,HERB_MARKER_ROSEMARY,22921,HERB_MARKER_CHIVES_,0.8369906479613439
22918,HERB_MARKER_PARSLEY,22919,HERB_MARKER_MINT,0.9050616173397505
22918,HERB_MARKER_PARSLEY,22920,HERB_MARKER_BASIL,0.9497896506610773
22918,HERB_MARKER_PARSLEY,22921,HERB_MARKER_CHIVES_,0.856892746986629
22919,HERB_MARKER_MINT,22920,HERB_MARKER_BASIL,0.8966127219494018
22920,HERB_MARKER_BASIL,22921,HERB_MARKER_CHIVES_,0.8554409142709767
22954,HEN_PARTY_CORDON_BARRIER_TAPE,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.8789833231319406
22954,HEN_PARTY_CORDON_BARRIER_TAPE,71406C,BLACK_ORANGE_SQUEEZER,0.8766233905046048
22954,HEN_PARTY_CORDON_BARRIER_TAPE,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.8235170232487586
22995,TRAVEL_CARD_WALLET_SUKI,22998,TRAVEL_CARD_WALLET_KEEP_CALM,0.823602248623496
22995,TRAVEL_CARD_WALLET_SUKI,23004,TRAVEL_CARD_WALLET_PANTRY,0.881695451525496
22995,TRAVEL_CARD_WALLET_SUKI,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.8314067358194696
22997,TRAVEL_CARD_WALLET_UNION_JACK,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.8104595289225974
22998,TRAVEL_CARD_WALLET_KEEP_CALM,22999,TRAVEL_CARD_WALLET_RETRO_PETALS,0.8781848583499143
22998,TRAVEL_CARD_WALLET_KEEP_CALM,23000,TRAVEL_CARD_WALLET_TRANSPORT,0.8577144258746805
22998,TRAVEL_CARD_WALLET_KEEP_CALM,23002,TRAVEL_CARD_WALLET_SKULLS,0.8017672809790308
22998,TRAVEL_CARD_WALLET_KEEP_CALM,23004,TRAVEL_CARD_WALLET_PANTRY,0.8557261664285033
22998,TRAVEL_CARD_WALLET_KEEP_CALM,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.9188502282484743
22999,TRAVEL_CARD_WALLET_RETRO_PETALS,23000,TRAVEL_CARD_WALLET_TRANSPORT,0.8516415103147557
22999,TRAVEL_CARD_WALLET_RETRO_PETALS,23004,TRAVEL_CARD_WALLET_PANTRY,0.8030415939332988
22999,TRAVEL_CARD_WALLET_RETRO_PETALS,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.8506156323903363
23000,TRAVEL_CARD_WALLET_TRANSPORT,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.8708928505798271
23004,TRAVEL_CARD_WALLET_PANTRY,23005,TRAVEL_CARD_WALLET_I_LOVE_LONDON,0.90099213396896
23049,RECYCLED_ACAPULCO_MAT_RED,23050,RECYCLED_ACAPULCO_MAT_GREEN,0.9451324605999787
23049,RECYCLED_ACAPULCO_MAT_RED,23051,RECYCLED_ACAPULCO_MAT_BLUE,0.9203287790458405
23049,RECYCLED_ACAPULCO_MAT_RED,23052,RECYCLED_ACAPULCO_MAT_TURQUOISE,0.973308656290639
23050,RECYCLED_ACAPULCO_MAT_GREEN,23051,RECYCLED_ACAPULCO_MAT_BLUE,0.9369856131543344
23050,RECYCLED_ACAPULCO_MAT_GREEN,23052,RECYCLED_ACAPULCO_MAT_TURQUOISE,0.948030639770506
23051,RECYCLED_ACAPULCO_MAT_BLUE,23052,RECYCLED_ACAPULCO_MAT_TURQUOISE,0.9276666063016802
23203,JUMBO_BAG_DOILEY_PATTERNS,85099B,JUMBO_BAG_RED_RETROSPOT,0.800189329979916
23216,LAUREL_HEART_ANTIQUE_GOLD,23218,LAUREL_STAR_ANTIQUE_GOLD,0.8289185471633604
23254,CHILDRENS_CUTLERY_DOLLY_GIRL_,23255,CHILDRENS_CUTLERY_CIRCUS_PARADE,0.8293135485890368
23254,CHILDRENS_CUTLERY_DOLLY_GIRL_,23256,CHILDRENS_CUTLERY_SPACEBOY_,0.8734544283331049
23263,SET_OF_3_WOODEN_HEART_DECORATIONS,23265,SET_OF_3_WOODEN_TREE_DECORATIONS,0.8287601113790001
23264,SET_OF_3_WOODEN_SLEIGH_DECORATIONS,23266,SET_OF_3_WOODEN_STOCKING_DECORATION,0.8786317269013824
23265,SET_OF_3_WOODEN_TREE_DECORATIONS,23266,SET_OF_3_WOODEN_STOCKING_DECORATION,0.8129806190783522
23286,BLUE_VINTAGE_SPOT_BEAKER,23287,RED_VINTAGE_SPOT_BEAKER,0.8726181386632206
23289,DOLLY_GIRL_CHILDRENS_BOWL,23290,SPACEBOY_CHILDRENS_BOWL,0.8972027134300322
23289,DOLLY_GIRL_CHILDRENS_BOWL,23291,DOLLY_GIRL_CHILDRENS_CUP,0.8740074449048226
23289,DOLLY_GIRL_CHILDRENS_BOWL,23292,SPACE_BOY_CHILDRENS_CUP,0.8273756410072146
23290,SPACEBOY_CHILDRENS_BOWL,23291,DOLLY_GIRL_CHILDRENS_CUP,0.8349935967032867
23290,SPACEBOY_CHILDRENS_BOWL,23292,SPACE_BOY_CHILDRENS_CUP,0.8675659659429713
23291,DOLLY_GIRL_CHILDRENS_CUP,23292,SPACE_BOY_CHILDRENS_CUP,0.8514483098195901
23293,SET_OF_12_FAIRY_CAKE_BAKING_CASES,23295,SET_OF_12_MINI_LOAF_BAKING_CASES,0.8114631143833054
23327,HANGING_CLEAR_MINI_BOTTLE,84461,12_PINK_HEN+CHICKS_IN_BASKET,0.879642023975254
23345,_DOLLY_GIRL_BEAKER,23346,SPACEBOY_BEAKER,0.8153768450871341
23371,SET_36_COLOUR_PENCILS_SPACEBOY_,23372,SET_36_COLOUR_PENCILS_DOLLY_GIRL,0.8102482721417285
23375,50'S_CHRISTMAS_PAPER_GIFT_BAG,23437,_50'S_CHRISTMAS_GIFT_BAG_LARGE,0.8082431427858174
23420,PANTRY_HOOK_TEA_STRAINER_,23421,PANTRY_HOOK_SPATULA,0.993679289148914
23451,SQUARE_MINI_PORTRAIT_FRAME,23453,OVAL__MINI_PORTRAIT_FRAME,0.8149720729068604
23455,SMALL_PARLOUR_PICTURE_FRAME,23456,MEDIUM_PARLOUR_PICTURE_FRAME_,0.808272040671573
23521,CAT_AND_BIRD_WALL_ART,23522,DOG_AND_BALL_WALL_ART,0.9944154478644389
23554,LANDMARK_FRAME_OXFORD_STREET,23556,LANDMARK_FRAME_COVENT_GARDEN_,0.8451882153257564
35646,VINTAGE_BEAD_PINK_EVENING_BAG,35651,VINTAGE_BEAD_PINK_SCARF_,0.8907034904012023
37479P,CUBIC_MUG_FLOCK_PINK_ON_BROWN,72131,COLUMBIAN_CANDLE_RECTANGLE,0.898499190137568
37479P,CUBIC_MUG_FLOCK_PINK_ON_BROWN,90114,SUMMER_DAISIES_BAG_CHARM,0.9111246461387003
37479P,CUBIC_MUG_FLOCK_PINK_ON_BROWN,M,Manual,0.8050068445731163
37489A,YELLOW/PINK_FLOWER_DESIGN_BIG_MUG,37489B,BLUE/YELLOW_FLOWER_DESIGN_BIG_MUG,1.0
37489A,YELLOW/PINK_FLOWER_DESIGN_BIG_MUG,37489D,PINK/GREEN_FLOWER_DESIGN_BIG_MUG,1.0
37489B,BLUE/YELLOW_FLOWER_DESIGN_BIG_MUG,37489D,PINK/GREEN_FLOWER_DESIGN_BIG_MUG,1.0
46000R,POLYESTER_FILLER_PAD_45x30cm,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.909216720549796
46000R,POLYESTER_FILLER_PAD_45x30cm,71406C,BLACK_ORANGE_SQUEEZER,0.9067857432688083
46000R,POLYESTER_FILLER_PAD_45x30cm,79160,HEART_SHAPE_WIRELESS_DOORBELL,0.8109585314488725
46000R,POLYESTER_FILLER_PAD_45x30cm,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.8468707711331444
46000U,POLYESTER_FILLER_PAD_30CMx30CM,47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,0.8744846370351791
46000U,POLYESTER_FILLER_PAD_30CMx30CM,71406C,BLACK_ORANGE_SQUEEZER,0.8721446505808917
46000U,POLYESTER_FILLER_PAD_30CMx30CM,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.8144375144234421
46118,FUNKY_MONKEY_CUSHION_COVER,47310M,"SMALL_POP_BOX,FUNKY_MONKEY",0.8076548727806521
46118,FUNKY_MONKEY_CUSHION_COVER,77101A,UNION_FLAG_WINDSOCK,0.801273585422837
47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,71406C,BLACK_ORANGE_SQUEEZER,0.9962534187910241
47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,79160,HEART_SHAPE_WIRELESS_DOORBELL,0.8833788416814886
47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,79321,CHILLI_LIGHTS,0.8182246184539511
47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,84659A,WHITE_TRAVEL_ALARM_CLOCK,0.8205222191298199
47421,ASSORTED_COLOUR_LIZARD_SUCTION_HOOK,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.9321737780585504
47518F,ICON_PLACEMAT_POP_ART_ELVIS,84985A,SET_OF_72_GREEN_PAPER_DOILIES,0.8835066068866066
47590A,BLUE_HAPPY_BIRTHDAY_BUNTING,47590B,PINK_HAPPY_BIRTHDAY_BUNTING,0.8957057906323026
47599A,PINK_PARTY_BAGS,47599B,BLUE_PARTY_BAGS_,0.940375719970133
51020A,SUMMER_FUN_DESIGN_SHOWER_CAP,51020B,STRIPY_DESIGN_SHOWER_CAP,0.9922383497822893
71406C,BLACK_ORANGE_SQUEEZER,79160,HEART_SHAPE_WIRELESS_DOORBELL,0.8810065398578442
71406C,BLACK_ORANGE_SQUEEZER,79321,CHILLI_LIGHTS,0.8159164489208525
71406C,BLACK_ORANGE_SQUEEZER,84659A,WHITE_TRAVEL_ALARM_CLOCK,0.8183272789557774
71406C,BLACK_ORANGE_SQUEEZER,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.9296644436197428
72127,COLUMBIAN_CANDLE_ROUND_,72128,COLUMBIAN_CANDLE_ROUND,0.8500502591693391
72127,COLUMBIAN_CANDLE_ROUND_,72130,COLUMBIAN_CANDLE_ROUND,0.8177364828069539
72127,COLUMBIAN_CANDLE_ROUND_,72131,COLUMBIAN_CANDLE_RECTANGLE,0.8591237025763995
72127,COLUMBIAN_CANDLE_ROUND_,90114,SUMMER_DAISIES_BAG_CHARM,0.8712049099512564
72130,COLUMBIAN_CANDLE_ROUND,72131,COLUMBIAN_CANDLE_RECTANGLE,0.8618979504241755
72130,COLUMBIAN_CANDLE_ROUND,90114,SUMMER_DAISIES_BAG_CHARM,0.8740102594078142
72131,COLUMBIAN_CANDLE_RECTANGLE,85136C,RED_SHARK_HELICOPTER,0.8051653458969393
72131,COLUMBIAN_CANDLE_RECTANGLE,90114,SUMMER_DAISIES_BAG_CHARM,0.9863867547024865
72131,COLUMBIAN_CANDLE_RECTANGLE,M,Manual,0.8541441600380183
72351A,SET/6_TURQUOISE_BUTTERFLY_T-LIGHTS,72351B,SET/6_PINK__BUTTERFLY_T-LIGHTS,0.8036894604080587
72802B,OCEAN_SCENT_CANDLE_IN_JEWELLED_BOX,72802C,VANILLA_SCENT_CANDLE_JEWELLED_BOX,0.8154304505341847
79160,HEART_SHAPE_WIRELESS_DOORBELL,85114B,IVORY_ENCHANTED_FOREST_PLACEMAT,0.8223444848923972
82616B,FRAPPUCINO_SCARF_KNITTING_KIT,84877D,BLUE_ROUND_COMPACT_MIRROR,0.8911265843775035
84507B,STRIPES_DESIGN_MONKEY_DOLL,84507C,BLUE_CIRCLES_DESIGN_MONKEY_DOLL,0.9521481466604259
84507B,STRIPES_DESIGN_MONKEY_DOLL,84508B,STRIPES_DESIGN_TEDDY,0.8281613148630674
84507C,BLUE_CIRCLES_DESIGN_MONKEY_DOLL,84508B,STRIPES_DESIGN_TEDDY,0.8969646397736064
84531A,PINK_KNITTED_EGG_COSY,84531B,BLUE_KNITTED_EGG_COSY,0.8947076708729155
84559B,3D_SHEET_OF_CAT_STICKERS,84827,ASS_DES_PHONE_SPONGE_CRAFT_STICKER,0.8440528925109898
84569A,PACK_3_IRON_ON_DOG_PATCHES,84569D,PACK_6_HEART/ICE-CREAM_PATCHES,0.8172082789852761
84596B,SMALL_DOLLY_MIX_DESIGN_ORANGE_BOWL,84596F,SMALL_MARSHMALLOWS_PINK_BOWL,0.8403143876941452
84596F,SMALL_MARSHMALLOWS_PINK_BOWL,84596G,SMALL_CHOCOLATES_PINK_BOWL,0.8033410250746178
84596G,SMALL_CHOCOLATES_PINK_BOWL,84596L,BISCUITS_SMALL_BOWL_LIGHT_BLUE,0.8292693022172559
84658,WHITE_STITCHED_CUSHION_COVER,85136A,YELLOW_SHARK_HELICOPTER,0.8372555470797802
